city,segment_id,time_bucket,timestamp,currentSpeed,freeFlowSpeed,jamFactor,confidence,lat,lon,source,provider,segment_name,weather_cell_id,roadClosure,date,dedup_records_collapsed,dedup_duplicate_key_rows
hanoi,HN_003,2026-05-17 05:05:00,2026-05-17 05:06:36.471778,36.0,36.0,0.0,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:05:00,2026-05-17 06:06:43.183659,36.0,36.0,0.0,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:30:00,2026-05-17 06:30:18.813979,32.0,36.0,1.11,0.999273,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:35:00,2026-05-17 06:35:24.224927,30.0,37.0,1.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:40:00,2026-05-17 06:40:29.884022,36.0,36.0,0.0,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:45:00,2026-05-17 06:45:34.833584,31.0,37.0,1.62,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:50:00,2026-05-17 06:50:40.362412,30.0,37.0,1.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 06:55:00,2026-05-17 06:55:45.649447,31.0,37.0,1.62,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:00:00,2026-05-17 07:00:50.800922,31.0,37.0,1.62,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:05:00,2026-05-17 07:05:58.018675,31.0,37.0,1.62,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:10:00,2026-05-17 07:11:03.090875,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:15:00,2026-05-17 07:16:08.050235,30.0,37.0,1.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:20:00,2026-05-17 07:21:14.533022,30.0,37.0,1.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:25:00,2026-05-17 07:26:19.491671,36.0,36.0,0.0,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:30:00,2026-05-17 07:31:24.137078,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:35:00,2026-05-17 07:36:30.762001,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:40:00,2026-05-17 07:41:35.768462,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:45:00,2026-05-17 07:46:42.798339,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:50:00,2026-05-17 07:51:49.080962,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 07:55:00,2026-05-17 07:56:53.965718,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:00:00,2026-05-17 08:01:58.789733,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:05:00,2026-05-17 08:07:04.192834,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:10:00,2026-05-17 08:12:09.508036,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:15:00,2026-05-17 08:17:14.360223,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:20:00,2026-05-17 08:22:22.006565,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:25:00,2026-05-17 08:27:26.729862,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:30:00,2026-05-17 08:32:33.114102,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:35:00,2026-05-17 08:37:41.307295,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:40:00,2026-05-17 08:42:47.724824,28.0,36.0,2.22,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:45:00,2026-05-17 08:47:53.773611,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:50:00,2026-05-17 08:52:59.317171,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 08:55:00,2026-05-17 08:58:08.033557,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:00:00,2026-05-17 09:03:13.790314,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:05:00,2026-05-17 09:08:20.019669,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:10:00,2026-05-17 09:13:24.700177,26.0,36.0,2.78,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:15:00,2026-05-17 09:18:30.985072,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:25:00,2026-05-17 09:28:37.133824,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:30:00,2026-05-17 09:33:41.890838,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:35:00,2026-05-17 09:38:46.851250,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:40:00,2026-05-17 09:43:51.618057,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:45:00,2026-05-17 09:48:56.310878,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:50:00,2026-05-17 09:54:01.316342,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 09:55:00,2026-05-17 09:59:05.821670,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:00:00,2026-05-17 10:04:10.445146,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:05:00,2026-05-17 10:09:15.389035,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:10:00,2026-05-17 10:14:19.758966,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:15:00,2026-05-17 10:19:24.393209,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:20:00,2026-05-17 10:24:29.295696,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:25:00,2026-05-17 10:29:33.760907,25.0,36.0,3.06,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:30:00,2026-05-17 10:34:43.126368,24.0,36.0,3.33,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:35:00,2026-05-17 10:39:48.309211,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:40:00,2026-05-17 10:44:52.958213,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:45:00,2026-05-17 10:49:57.382164,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 10:55:00,2026-05-17 10:55:02.255118,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 11:05:00,2026-05-17 11:05:06.578361,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 11:15:00,2026-05-17 11:15:11.482398,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 11:25:00,2026-05-17 11:25:16.555358,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 11:35:00,2026-05-17 11:35:21.099714,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 11:45:00,2026-05-17 11:45:26.185179,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 11:55:00,2026-05-17 11:55:31.281246,26.0,36.0,2.78,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 12:05:00,2026-05-17 12:05:42.800788,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 12:15:00,2026-05-17 12:15:47.904069,29.0,36.0,1.94,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 12:25:00,2026-05-17 12:25:53.009747,28.0,36.0,2.22,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 12:35:00,2026-05-17 12:35:57.146255,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 12:45:00,2026-05-17 12:46:01.605063,29.0,37.0,2.16,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 12:55:00,2026-05-17 12:56:06.428335,30.0,37.0,1.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:05:00,2026-05-17 13:06:11.279787,28.0,37.0,2.43,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:15:00,2026-05-17 13:16:16.178339,27.0,36.0,2.5,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:25:00,2026-05-17 13:26:21.165651,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:30:00,2026-05-17 13:31:25.929607,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:35:00,2026-05-17 13:36:30.451204,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:40:00,2026-05-17 13:41:35.591371,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:45:00,2026-05-17 13:46:44.546850,27.0,37.0,2.7,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:50:00,2026-05-17 13:51:49.302109,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 13:55:00,2026-05-17 13:56:54.373962,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:00:00,2026-05-17 14:01:58.604894,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:05:00,2026-05-17 14:07:03.253703,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:10:00,2026-05-17 14:12:08.217135,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:15:00,2026-05-17 14:17:13.100354,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:20:00,2026-05-17 14:22:18.366092,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:25:00,2026-05-17 14:27:26.938018,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:30:00,2026-05-17 14:32:32.265443,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:35:00,2026-05-17 14:37:37.185669,26.0,36.0,2.78,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:40:00,2026-05-17 14:42:42.408815,23.0,37.0,3.78,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:45:00,2026-05-17 14:47:46.553740,25.0,36.0,3.06,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:50:00,2026-05-17 14:52:50.827801,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 14:55:00,2026-05-17 14:57:55.510842,25.0,36.0,3.06,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:00:00,2026-05-17 15:02:59.466374,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:05:00,2026-05-17 15:08:03.534390,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:10:00,2026-05-17 15:13:08.090288,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:15:00,2026-05-17 15:18:12.749701,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:20:00,2026-05-17 15:23:17.717275,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:25:00,2026-05-17 15:28:22.651684,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:30:00,2026-05-17 15:33:27.302779,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:35:00,2026-05-17 15:38:31.244421,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:40:00,2026-05-17 15:43:36.318910,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:45:00,2026-05-17 15:48:40.575803,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:50:00,2026-05-17 15:53:44.743604,24.0,36.0,3.33,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 15:55:00,2026-05-17 15:58:54.948934,24.0,36.0,3.33,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:00:00,2026-05-17 16:04:00.027319,25.0,37.0,3.24,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:05:00,2026-05-17 16:09:04.027800,26.0,37.0,2.97,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:10:00,2026-05-17 16:14:08.936997,23.0,37.0,3.78,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:15:00,2026-05-17 16:19:13.872158,24.0,36.0,3.33,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:20:00,2026-05-17 16:24:18.443586,22.0,36.0,3.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:25:00,2026-05-17 16:29:23.297043,22.0,36.0,3.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:30:00,2026-05-17 16:34:27.809526,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:35:00,2026-05-17 16:39:32.680600,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:40:00,2026-05-17 16:44:37.425105,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:45:00,2026-05-17 16:49:41.493537,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:50:00,2026-05-17 16:54:45.196958,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 16:55:00,2026-05-17 16:59:50.277934,23.0,37.0,3.78,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:00:00,2026-05-17 17:04:56.274772,21.0,36.0,4.17,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:10:00,2026-05-17 17:10:00.902421,22.0,37.0,4.05,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:15:00,2026-05-17 17:15:06.518389,22.0,37.0,4.05,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:20:00,2026-05-17 17:20:35.079884,22.0,37.0,4.05,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:25:00,2026-05-17 17:25:39.561808,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:30:00,2026-05-17 17:30:43.444179,24.0,37.0,3.51,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:35:00,2026-05-17 17:35:48.926769,21.0,37.0,4.32,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:40:00,2026-05-17 17:40:54.245615,22.0,37.0,4.05,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:45:00,2026-05-17 17:45:58.439477,21.0,36.0,4.17,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:50:00,2026-05-17 17:51:02.948331,21.0,37.0,4.32,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 17:55:00,2026-05-17 17:56:09.362083,22.0,37.0,4.05,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:00:00,2026-05-17 18:01:13.604930,21.0,36.0,4.17,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:05:00,2026-05-17 18:06:17.685232,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:10:00,2026-05-17 18:11:22.991037,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:15:00,2026-05-17 18:16:27.192941,22.0,36.0,3.89,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:20:00,2026-05-17 18:21:31.273576,22.0,37.0,4.05,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:25:00,2026-05-17 18:26:40.916380,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
hanoi,HN_003,2026-05-17 18:30:00,2026-05-17 18:31:44.781530,23.0,36.0,3.61,1.0,21.0285,105.7934,tomtom,tomtom_flow_segment,Cau Giay,HN_W2,False,2026-05-17,40,40
