city,segment_id,time_bucket,timestamp,currentSpeed,freeFlowSpeed,jamFactor,confidence,lat,lon,date,hour_of_day,day_of_week,day_of_month,is_weekend,is_peak_hour,congestion_ratio,speed_lag_1,congestion_lag_1,speed_lag_2,congestion_lag_2,speed_lag_3,congestion_lag_3,speed_lag_4,congestion_lag_4,speed_lag_5,congestion_lag_5,speed_lag_6,congestion_lag_6,speed_lag_7,congestion_lag_7,speed_lag_8,congestion_lag_8,speed_lag_9,congestion_lag_9,speed_lag_10,congestion_lag_10,speed_lag_11,congestion_lag_11,speed_lag_12,congestion_lag_12,speed_trend_1,speed_trend_2,speed_acceleration,speed_rolling_avg_15m,speed_rolling_avg_30m,speed_rolling_avg_60m,congestion_rolling_avg_15m,congestion_rolling_avg_30m,congestion_rolling_avg_60m,speed_volatility_15m,speed_volatility_30m,weather_temperature,weather_humidity,weather_rain_1h,weather_wind_speed,has_rain,weather_severity,has_accident,has_any_event,news_event_count_1h,news_event_count_3h,news_event_count_6h,accident_count_1h,max_event_severity_1h,max_event_severity_6h,avg_traffic_relevance_score_6h,has_recent_accident,target_speed,split
hanoi,HN_001,2026-05-14 22:55:00,2026-05-14 22:56:29.453623,30.0,37.0,1.89,1.0,20.9956,105.822,2026-05-14,22,3,14,0,0,0.18918918918918914,28.0,0.2222222222222222,27.0,0.25,37.0,0.0,37.0,0.0,30.0,0.18918918918918914,28.0,0.2432432432432432,28.0,0.2222222222222222,26.0,0.2777777777777778,26.0,0.29729729729729726,26.0,0.2777777777777778,28.0,0.2432432432432432,26.0,0.2571428571428571,1.0,-10.0,11.0,30.666666666666668,31.166666666666668,28.916666666666668,0.1574074074074074,0.15077577577577575,0.20667631917631915,5.507570547286102,4.622409184253019,27.85,77.0,0.0,2.87,0,0,0,0,0,0,0,0,0,0,0.0,0,30.0,train
hanoi,HN_003,2026-05-14 22:55:00,2026-05-14 22:56:29.453623,36.0,36.0,0.0,1.0,21.0285,105.7934,2026-05-14,22,3,14,0,0,0.0,30.0,0.18918918918918914,30.0,0.18918918918918914,30.0,0.18918918918918914,29.0,0.21621621621621623,28.0,0.2432432432432432,29.0,0.21621621621621623,29.0,0.21621621621621623,27.0,0.2702702702702703,27.0,0.2702702702702703,26.0,0.2777777777777778,26.0,0.29729729729729726,27.0,0.2702702702702703,0.0,0.0,0.0,30.0,29.333333333333332,28.166666666666668,0.18918918918918914,0.20720720720720717,0.23711211211211206,0.0,0.816496580927726,27.94,77.0,0.0,2.79,0,0,0,0,0,0,0,0,0,0,0.0,0,36.0,train
hanoi,HN_002,2026-05-14 22:55:00,2026-05-14 22:56:29.453623,36.0,36.0,0.0,1.0,20.9842,105.8412,2026-05-14,22,3,14,0,0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,29.0,0.19444444444444442,30.0,0.18918918918918914,29.0,0.19444444444444442,36.0,0.0,36.0,0.0,30.0,0.18918918918918914,36.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,33.833333333333336,33.833333333333336,0.0,0.06393893893893893,0.06393893893893893,0.0,3.3714487489307423,27.85,77.0,0.0,2.87,0,0,0,0,0,0,0,0,0,0,0.0,0,36.0,train
hanoi,HN_004,2026-05-14 22:55:00,2026-05-14 22:56:29.453623,26.0,32.0,1.88,1.0,21.0128,105.8156,2026-05-14,22,3,14,0,0,0.1875,26.0,0.1875,32.0,0.0,32.0,0.0,24.0,0.25,23.0,0.28125,32.0,0.0,23.0,0.28125,24.0,0.25,24.0,0.25,24.0,0.25,25.0,0.21875,22.0,0.3125,-6.0,0.0,-6.0,30.0,28.166666666666668,25.916666666666668,0.0625,0.11979166666666667,0.19010416666666666,3.4641016151377544,4.308905506815701,27.85,77.0,0.0,2.87,0,0,0,0,0,0,0,0,0,0,0.0,0,32.0,train
hanoi,HN_005,2026-05-15 07:25:00,2026-05-15 07:26:52.496577,23.0,35.0,3.43,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,26.0,0.23529411764705888,26.0,0.23529411764705888,25.0,0.2647058823529411,25.0,0.2647058823529411,28.0,0.17647058823529416,27.0,0.20588235294117652,1.0,-1.0,2.0,23.666666666666668,23.833333333333332,25.0,0.31708683473389354,0.3123249299719888,0.2713585434173669,0.5773502691896258,1.3291601358251257,28.4,83.0,0.0,0.95,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_004,2026-05-15 07:25:00,2026-05-15 07:26:52.496577,15.0,32.0,5.31,1.0,21.0128,105.8156,2026-05-15,7,4,15,0,1,0.53125,16.0,0.5,17.0,0.46875,17.0,0.46875,16.0,0.5,17.0,0.46875,17.0,0.46875,20.0,0.375,21.0,0.34375,22.0,0.3125,24.0,0.25,24.0,0.25,26.0,0.1875,-1.0,0.0,-1.0,16.666666666666668,16.666666666666668,19.75,0.4791666666666667,0.4791666666666667,0.3828125,0.5773502691896258,0.5163977794943222,28.4,83.0,0.0,0.95,0,0,0,0,0,0,0,0,0,0,0.0,0,17.0,train
hanoi,HN_003,2026-05-15 07:25:00,2026-05-15 07:26:52.496577,21.0,37.0,4.32,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.36111111111111116,26.0,0.29729729729729726,26.0,0.29729729729729726,26.0,0.29729729729729726,0.0,0.0,0.0,21.0,21.833333333333332,23.083333333333332,0.4271771771771771,0.4072822822822823,0.37337337337337334,0.0,0.983192080250175,28.5,83.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_002,2026-05-15 07:25:00,2026-05-15 07:26:52.496577,20.0,37.0,4.59,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.3783783783783784,25.0,0.32432432432432434,23.0,0.36111111111111116,26.0,0.29729729729729726,25.0,0.3055555555555556,-2.0,0.0,-2.0,20.333333333333332,21.666666666666668,23.0,0.45045045045045046,0.4115365365365365,0.37393643643643637,1.1547005383792515,1.7511900715418265,28.4,83.0,0.0,0.95,0,0,0,0,0,0,0,0,0,0,0.0,0,24.0,train
hanoi,HN_001,2026-05-15 07:25:00,2026-05-15 07:26:52.496577,18.0,36.0,5.0,1.0,20.9956,105.822,2026-05-15,7,4,15,0,1,0.5,19.0,0.4864864864864865,20.0,0.4444444444444444,21.0,0.41666666666666663,23.0,0.3783783783783784,22.0,0.38888888888888884,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.3055555555555556,25.0,0.3055555555555556,26.0,0.2777777777777778,-1.0,-1.0,0.0,20.0,21.666666666666668,23.75,0.4491991991991992,0.4065315315315316,0.3494119119119119,1.0,2.160246899469287,28.4,83.0,0.0,0.95,0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,train
hanoi,HN_005,2026-05-15 07:30:00,2026-05-15 07:31:57.049652,22.0,35.0,3.71,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.37142857142857144,23.0,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,26.0,0.23529411764705888,26.0,0.23529411764705888,25.0,0.2647058823529411,25.0,0.2647058823529411,28.0,0.17647058823529416,-1.0,1.0,-2.0,23.333333333333332,23.333333333333332,24.666666666666668,0.3266106442577031,0.32661064425770303,0.2827731092436974,0.5773502691896258,0.816496580927726,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_002,2026-05-15 07:30:00,2026-05-15 07:31:57.049652,18.0,37.0,5.14,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.5135135135135135,20.0,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.3783783783783784,25.0,0.32432432432432434,23.0,0.36111111111111116,26.0,0.29729729729729726,1.0,-2.0,3.0,20.0,21.0,22.583333333333332,0.4594594594594595,0.42955455455455455,0.3867617617617618,1.0,1.4142135623730951,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_004,2026-05-15 07:30:00,2026-05-15 07:31:57.049652,14.0,31.0,5.48,1.0,21.0128,105.8156,2026-05-15,7,4,15,0,1,0.5483870967741935,15.0,0.53125,16.0,0.5,17.0,0.46875,17.0,0.46875,16.0,0.5,17.0,0.46875,17.0,0.46875,20.0,0.375,21.0,0.34375,22.0,0.3125,24.0,0.25,24.0,0.25,-1.0,-1.0,0.0,16.0,16.333333333333332,18.833333333333332,0.5,0.4895833333333333,0.4114583333333333,1.0,0.816496580927726,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,19.0,train
hanoi,HN_001,2026-05-15 07:30:00,2026-05-15 07:31:57.049652,21.0,37.0,4.32,1.0,20.9956,105.822,2026-05-15,7,4,15,0,1,0.43243243243243246,18.0,0.5,19.0,0.4864864864864865,20.0,0.4444444444444444,21.0,0.41666666666666663,23.0,0.3783783783783784,22.0,0.38888888888888884,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.3055555555555556,25.0,0.3055555555555556,-1.0,-1.0,0.0,19.0,20.5,23.083333333333332,0.476976976976977,0.4358108108108108,0.36793043043043044,1.0,1.8708286933869707,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_003,2026-05-15 07:30:00,2026-05-15 07:31:57.049652,20.0,36.0,4.44,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.4444444444444444,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.36111111111111116,26.0,0.29729729729729726,26.0,0.29729729729729726,0.0,0.0,0.0,21.0,21.5,22.666666666666668,0.43243243243243246,0.4162912912912913,0.3846346346346346,0.0,0.8366600265340756,28.5,83.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_004,2026-05-15 07:35:00,2026-05-15 07:37:02.023221,14.0,32.0,5.62,1.0,21.0128,105.8156,2026-05-15,7,4,15,0,1,0.5625,14.0,0.5483870967741935,15.0,0.53125,16.0,0.5,17.0,0.46875,17.0,0.46875,16.0,0.5,17.0,0.46875,17.0,0.46875,20.0,0.375,21.0,0.34375,22.0,0.3125,24.0,0.25,-1.0,-1.0,0.0,15.0,15.833333333333334,18.0,0.5265456989247311,0.5028561827956989,0.4363239247311828,1.0,1.1690451944500122,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,20.0,train
hanoi,HN_001,2026-05-15 07:35:00,2026-05-15 07:37:02.023221,22.0,36.0,3.89,1.0,20.9956,105.822,2026-05-15,7,4,15,0,1,0.38888888888888884,21.0,0.43243243243243246,18.0,0.5,19.0,0.4864864864864865,20.0,0.4444444444444444,21.0,0.41666666666666663,23.0,0.3783783783783784,22.0,0.38888888888888884,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,25.0,0.3055555555555556,3.0,-1.0,4.0,19.333333333333332,20.333333333333332,22.75,0.47297297297297297,0.4430680680680681,0.37850350350350354,1.5275252316519468,1.7511900715418265,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,21.0,train
hanoi,HN_003,2026-05-15 07:35:00,2026-05-15 07:37:02.023221,20.0,37.0,4.59,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.45945945945945943,20.0,0.4444444444444444,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.36111111111111116,26.0,0.29729729729729726,-1.0,0.0,-1.0,20.666666666666668,21.0,22.166666666666668,0.4364364364364364,0.4273023023023023,0.3968968968968969,0.5773502691896258,0.6324555320336759,28.5,83.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_005,2026-05-15 07:35:00,2026-05-15 07:37:02.023221,22.0,35.0,3.71,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.37142857142857144,22.0,0.37142857142857144,23.0,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,26.0,0.23529411764705888,26.0,0.23529411764705888,25.0,0.2647058823529411,25.0,0.2647058823529411,-1.0,-1.0,0.0,23.0,23.0,24.166666666666668,0.3361344537815126,0.3394957983193277,0.29901960784313725,1.0,0.8944271909999159,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_002,2026-05-15 07:35:00,2026-05-15 07:37:02.023221,19.0,37.0,4.86,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.4864864864864865,18.0,0.5135135135135135,20.0,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.3783783783783784,25.0,0.32432432432432434,23.0,0.36111111111111116,-2.0,1.0,-3.0,19.0,20.333333333333332,21.916666666666668,0.48648648648648646,0.4475725725725726,0.40477977977977986,1.0,1.7511900715418265,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,24.0,train
hanoi,HN_005,2026-05-15 07:40:00,2026-05-15 07:42:06.799615,22.0,34.0,3.53,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.3529411764705882,22.0,0.37142857142857144,22.0,0.37142857142857144,23.0,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,26.0,0.23529411764705888,26.0,0.23529411764705888,25.0,0.2647058823529411,0.0,-1.0,1.0,22.333333333333332,23.0,23.916666666666668,0.36190476190476195,0.3394957983193277,0.3079131652661064,0.5773502691896258,0.8944271909999159,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_001,2026-05-15 07:40:00,2026-05-15 07:42:06.799615,20.0,36.0,4.44,1.0,20.9956,105.822,2026-05-15,7,4,15,0,1,0.4444444444444444,22.0,0.38888888888888884,21.0,0.43243243243243246,18.0,0.5,19.0,0.4864864864864865,20.0,0.4444444444444444,21.0,0.41666666666666663,23.0,0.3783783783783784,22.0,0.38888888888888884,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,27.0,0.2702702702702703,1.0,3.0,-2.0,20.333333333333332,20.166666666666668,22.5,0.44044044044044045,0.44481981981981983,0.38544794794794796,2.081665999466133,1.4719601443879746,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,26.0,train
hanoi,HN_003,2026-05-15 07:40:00,2026-05-15 07:42:06.799615,19.0,36.0,4.72,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.4722222222222222,20.0,0.45945945945945943,20.0,0.4444444444444444,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.36111111111111116,0.0,-1.0,1.0,20.333333333333332,20.666666666666668,21.666666666666668,0.44544544544544545,0.4363113113113113,0.41041041041041043,0.5773502691896258,0.5163977794943222,28.5,83.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_004,2026-05-15 07:40:00,2026-05-15 07:42:06.799615,16.0,33.0,5.15,1.0,21.0128,105.8156,2026-05-15,7,4,15,0,1,0.5151515151515151,14.0,0.5625,14.0,0.5483870967741935,15.0,0.53125,16.0,0.5,17.0,0.46875,17.0,0.46875,16.0,0.5,17.0,0.46875,17.0,0.46875,20.0,0.375,21.0,0.34375,22.0,0.3125,0.0,-1.0,1.0,14.333333333333334,15.5,17.166666666666668,0.5473790322580645,0.5132728494623656,0.4623655913978495,0.5773502691896257,1.378404875209022,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,21.0,train
hanoi,HN_002,2026-05-15 07:40:00,2026-05-15 07:42:06.799615,21.0,37.0,4.32,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.43243243243243246,19.0,0.4864864864864865,18.0,0.5135135135135135,20.0,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.3783783783783784,25.0,0.32432432432432434,1.0,-2.0,3.0,19.0,19.666666666666668,21.583333333333332,0.48648648648648646,0.4684684684684685,0.4152277277277277,1.0,1.2110601416389968,30.2,74.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_005,2026-05-15 07:45:00,2026-05-15 07:47:11.576893,22.0,35.0,3.71,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.37142857142857144,22.0,0.3529411764705882,22.0,0.37142857142857144,22.0,0.37142857142857144,23.0,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,26.0,0.23529411764705888,26.0,0.23529411764705888,0.0,0.0,0.0,22.0,22.666666666666668,23.666666666666668,0.36526610644257707,0.3459383753501401,0.3152661064425771,0.0,0.816496580927726,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,24.0,train
hanoi,HN_002,2026-05-15 07:45:00,2026-05-15 07:47:11.576893,18.0,37.0,5.14,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.5135135135135135,21.0,0.43243243243243246,19.0,0.4864864864864865,18.0,0.5135135135135135,20.0,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.3783783783783784,2.0,1.0,1.0,19.333333333333332,19.666666666666668,21.25,0.4774774774774775,0.4684684684684685,0.4242367367367366,1.5275252316519465,1.2110601416389968,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,25.0,train
hanoi,HN_001,2026-05-15 07:45:00,2026-05-15 07:47:11.576893,19.0,36.0,4.72,1.0,20.9956,105.822,2026-05-15,7,4,15,0,1,0.4722222222222222,20.0,0.4444444444444444,22.0,0.38888888888888884,21.0,0.43243243243243246,18.0,0.5,19.0,0.4864864864864865,20.0,0.4444444444444444,21.0,0.41666666666666663,23.0,0.3783783783783784,22.0,0.38888888888888884,25.0,0.32432432432432434,26.0,0.29729729729729726,26.0,0.29729729729729726,-2.0,1.0,-3.0,21.0,20.0,21.916666666666668,0.4219219219219219,0.4494494494494495,0.3999624624624625,1.0,1.4142135623730951,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,25.0,train
hanoi,HN_003,2026-05-15 07:45:00,2026-05-15 07:47:11.576893,20.0,36.0,4.44,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.4444444444444444,19.0,0.4722222222222222,20.0,0.45945945945945943,20.0,0.4444444444444444,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,22.0,0.4054054054054054,23.0,0.3783783783783784,-1.0,0.0,-1.0,19.666666666666668,20.333333333333332,21.333333333333332,0.4587087087087087,0.4455705705705706,0.4196696696696696,0.5773502691896258,0.816496580927726,30.27,73.0,0.0,1.57,0,0,0,0,0,0,0,0,0,0,0.0,0,21.0,train
hanoi,HN_004,2026-05-15 07:45:00,2026-05-15 07:47:11.576893,15.0,32.0,5.31,1.0,21.0128,105.8156,2026-05-15,7,4,15,0,1,0.53125,16.0,0.5151515151515151,14.0,0.5625,14.0,0.5483870967741935,15.0,0.53125,16.0,0.5,17.0,0.46875,17.0,0.46875,16.0,0.5,17.0,0.46875,17.0,0.46875,20.0,0.375,21.0,0.34375,2.0,0.0,2.0,14.666666666666666,15.333333333333334,16.666666666666668,0.5420128706419028,0.5210064353209515,0.47925321766047574,1.1547005383792517,1.2110601416389968,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,19.0,train
hanoi,HN_001,2026-05-15 07:50:00,2026-05-15 07:52:16.437756,21.0,37.0,4.32,1.0,20.9956,105.822,2026-05-15,7,4,15,0,1,0.43243243243243246,19.0,0.4722222222222222,20.0,0.4444444444444444,22.0,0.38888888888888884,21.0,0.43243243243243246,18.0,0.5,19.0,0.4864864864864865,20.0,0.4444444444444444,21.0,0.41666666666666663,23.0,0.3783783783783784,22.0,0.38888888888888884,25.0,0.32432432432432434,26.0,0.29729729729729726,-1.0,-2.0,1.0,20.333333333333332,19.833333333333332,21.333333333333332,0.4351851851851851,0.454079079079079,0.4145395395395395,1.5275252316519465,1.4719601443879746,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,22.0,train
hanoi,HN_002,2026-05-15 07:50:00,2026-05-15 07:52:16.437756,20.0,37.0,4.59,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.45945945945945943,18.0,0.5135135135135135,21.0,0.43243243243243246,19.0,0.4864864864864865,18.0,0.5135135135135135,20.0,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,24.0,0.3513513513513513,-3.0,2.0,-5.0,19.333333333333332,19.166666666666668,20.833333333333332,0.4774774774774775,0.48198198198198194,0.435497997997998,1.5275252316519468,1.1690451944500122,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_003,2026-05-15 07:50:00,2026-05-15 07:52:16.437756,20.0,36.0,4.44,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.4444444444444444,20.0,0.4444444444444444,19.0,0.4722222222222222,20.0,0.45945945945945943,20.0,0.4444444444444444,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,22.0,0.4054054054054054,1.0,-1.0,2.0,19.666666666666668,20.166666666666668,21.083333333333332,0.4587087087087087,0.44757257257257255,0.4251751751751751,0.5773502691896258,0.752772652709081,30.27,73.0,0.0,1.57,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_004,2026-05-15 07:50:00,2026-05-15 07:52:16.437756,12.0,32.0,6.25,1.0,21.0128,105.8156,2026-05-15,7,4,15,0,1,0.625,15.0,0.53125,16.0,0.5151515151515151,14.0,0.5625,14.0,0.5483870967741935,15.0,0.53125,16.0,0.5,17.0,0.46875,17.0,0.46875,16.0,0.5,17.0,0.46875,17.0,0.46875,20.0,0.375,-1.0,2.0,-3.0,15.0,15.0,16.166666666666668,0.5363005050505051,0.5314231019876181,0.49487821766047574,1.0,0.8944271909999159,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,18.0,train
hanoi,HN_005,2026-05-15 07:50:00,2026-05-15 07:52:16.437756,21.0,35.0,4.0,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.4,22.0,0.37142857142857144,22.0,0.3529411764705882,22.0,0.37142857142857144,22.0,0.37142857142857144,23.0,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,26.0,0.23529411764705888,0.0,0.0,0.0,22.0,22.5,23.333333333333332,0.36526610644257707,0.35070028011204485,0.3266106442577031,0.0,0.8366600265340756,30.23,72.0,0.0,1.35,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_002,2026-05-15 07:55:00,2026-05-15 07:57:20.857977,21.0,37.0,4.32,1.0,20.9842,105.8412,2026-05-15,7,4,15,0,1,0.43243243243243246,20.0,0.45945945945945943,18.0,0.5135135135135135,21.0,0.43243243243243246,19.0,0.4864864864864865,18.0,0.5135135135135135,20.0,0.45945945945945943,19.0,0.4864864864864865,21.0,0.43243243243243246,21.0,0.43243243243243246,23.0,0.36111111111111116,22.0,0.4054054054054054,24.0,0.3513513513513513,2.0,-3.0,5.0,19.666666666666668,19.333333333333332,20.5,0.4684684684684684,0.4774774774774775,0.4445070070070069,1.5275252316519465,1.2110601416389968,30.2,73.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,24.0,train
hanoi,HN_005,2026-05-15 07:55:00,2026-05-15 07:57:20.857977,22.0,35.0,3.71,1.0,20.9901,105.833,2026-05-15,7,4,15,0,1,0.37142857142857144,21.0,0.4,22.0,0.37142857142857144,22.0,0.3529411764705882,22.0,0.37142857142857144,22.0,0.37142857142857144,23.0,0.34285714285714286,24.0,0.2941176470588235,23.0,0.34285714285714286,24.0,0.3142857142857143,22.0,0.37142857142857144,24.0,0.2941176470588235,26.0,0.2571428571428571,-1.0,0.0,-1.0,21.666666666666668,22.0,22.916666666666668,0.37478991596638656,0.36834733893557425,0.34033613445378147,0.5773502691896258,0.6324555320336759,30.2,73.0,0.0,1.31,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
hanoi,HN_003,2026-05-15 07:55:00,2026-05-15 07:57:20.857977,20.0,36.0,4.44,1.0,21.0285,105.7934,2026-05-15,7,4,15,0,1,0.4444444444444444,20.0,0.4444444444444444,20.0,0.4444444444444444,19.0,0.4722222222222222,20.0,0.45945945945945943,20.0,0.4444444444444444,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.43243243243243246,21.0,0.41666666666666663,22.0,0.4054054054054054,23.0,0.3783783783783784,23.0,0.3783783783783784,0.0,1.0,-1.0,19.666666666666668,20.0,20.916666666666668,0.4537037037037037,0.44957457457457456,0.4284284284284284,0.5773502691896258,0.6324555320336759,30.27,73.0,0.0,1.57,0,0,0,0,0,0,0,0,0,0,0.0,0,23.0,train
