city,segment_id,time_bucket,timestamp,currentSpeed,freeFlowSpeed,jamFactor,confidence,lat,lon,source,provider,segment_name,weather_cell_id,roadClosure,date,dedup_records_collapsed,dedup_duplicate_key_rows,hour_of_day,day_of_week,day_of_month,month_of_year,is_weekend,is_peak_hour,time_gap_minutes,has_previous_exact_bucket,has_large_gap_before,congestion_ratio,speed_lag_1,congestion_lag_1,speed_lag_2,congestion_lag_2,speed_lag_3,congestion_lag_3,speed_lag_4,congestion_lag_4,speed_lag_5,congestion_lag_5,speed_lag_6,congestion_lag_6,speed_lag_7,congestion_lag_7,speed_lag_8,congestion_lag_8,speed_lag_9,congestion_lag_9,speed_lag_10,congestion_lag_10,speed_lag_11,congestion_lag_11,speed_lag_12,congestion_lag_12,speed_trend_1,speed_trend_2,speed_acceleration,speed_rolling_avg_15m,speed_rolling_avg_30m,speed_rolling_avg_60m,congestion_rolling_avg_15m,congestion_rolling_avg_30m,congestion_rolling_avg_60m,speed_volatility_15m,speed_volatility_30m,valid_history_15m,valid_history_30m,valid_history_60m,weather_temperature,weather_humidity,weather_rain_1h,weather_visibility,weather_wind_speed,has_rain,weather_severity,p15,p50,p85,baseline_congestion_ratio,speed_vs_p15,speed_vs_p50,speed_vs_p85,speed_percentile_position,is_below_p15,is_above_p85,is_between_p15_p50,is_anomaly_vs_baseline,future_speed_15m,has_exact_target_15m,future_speed_60m,has_exact_target_60m,future_speed_240m,has_exact_target_240m,is_holiday_vn,road_class_encoded,length_m,is_short_segment,speed_limit_encoded,district_segment_count,direction_quadrant,has_accident,has_flood,has_roadwork,has_any_event,max_accident_severity_1h,max_flood_severity_1h,max_roadwork_severity_1h,degree_centrality,betweenness_centrality,closeness_centrality,degree_centrality_encoded,betweenness_centrality_encoded,network_importance_score,news_event_count_1h,news_event_count_3h,news_event_count_6h,accident_count_1h,congestion_news_count_1h,roadwork_count_24h,weather_disruption_count_6h,flood_count_6h,max_event_severity_1h,max_event_severity_6h,avg_traffic_relevance_score_6h,has_recent_accident,has_recent_roadwork,has_recent_flood,has_major_event,has_weather_disruption
hanoi,HN_002,2026-05-15 16:55:00,2026-05-15 16:55:48.977135,24.0,37.0,3.51,0.999537,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,16,4,15,5,0,1,5.0,1,0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,24.0,0.3513513513513513,,,,,26.0,0.2777777777777778,,,,,-1.0,-1.0,0.0,24.0,,,0.3455955955955956,,,1.0,,1,0,0,35.07,48.0,0.0,10000.0,2.5,0,0,24.0,24.0,25.0,0.3513513513513513,0.0,0.0,-1.0,0.0,0,0,1,0,22.0,1,24.0,1,26.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:00:00,2026-05-15 17:00:53.208151,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,24.0,0.3513513513513513,,,,,26.0,0.2777777777777778,,,1.0,-1.0,2.0,23.666666666666668,24.166666666666668,,0.3546046046046046,0.340965965965966,,0.5773502691896258,0.752772652709081,1,1,0,35.02,49.0,0.0,10000.0,2.5,0,0,22.0,22.5,24.0,0.3918918918918919,2.0,1.5,0.0,1.0,0,0,0,0,23.0,1,21.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:05:00,2026-05-15 17:05:57.037178,22.0,38.0,4.21,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,24.0,0.3513513513513513,,,,,26.0,0.2777777777777778,0.0,1.0,-1.0,23.666666666666668,24.166666666666668,,0.3546046046046046,0.34396896896896895,,0.5773502691896258,0.752772652709081,1,1,0,35.02,49.0,0.0,10000.0,2.5,0,0,22.0,22.5,24.0,0.4078947368421053,0.0,-0.5,-2.0,0.0,0,0,1,0,22.0,1,22.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:10:00,2026-05-15 17:11:01.657158,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,24.0,0.3513513513513513,,,,,-2.0,0.0,-2.0,23.333333333333332,23.666666666666668,,0.3745851114272167,0.3600903535114061,,1.1547005383792515,1.0327955589886444,1,1,0,35.02,49.0,0.0,10000.0,2.5,0,0,22.0,22.5,24.0,0.3918918918918919,0.0,-0.5,-2.0,0.0,0,0,1,0,23.0,1,21.0,1,28.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:15:00,2026-05-15 17:16:05.695164,23.0,37.0,3.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,24.0,0.3513513513513513,,,0.0,-2.0,2.0,22.666666666666668,23.166666666666668,,0.3926031294452346,0.3736038670249196,,1.1547005383792515,0.9831920802501751,1,1,0,35.03,49.0,0.0,10000.0,2.5,0,0,22.0,22.5,24.0,0.3918918918918919,1.0,0.5,-1.0,0.5,0,0,0,0,23.0,1,23.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:20:00,2026-05-15 17:21:09.757205,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,24.0,0.3513513513513513,1.0,0.0,1.0,22.333333333333332,23.0,,0.4016121384542437,0.37810837152942417,,0.5773502691896258,0.8944271909999159,1,1,0,35.03,49.0,0.0,10000.0,2.5,0,0,22.0,22.5,24.0,0.3918918918918919,0.0,-0.5,-2.0,0.0,0,0,1,0,24.0,1,22.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:25:00,2026-05-15 17:26:14.059172,23.0,36.0,3.61,0.999542,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,,,-1.0,1.0,-2.0,22.333333333333332,22.833333333333332,,0.39639639639639634,0.3854907539118065,,0.5773502691896258,0.983192080250175,1,1,0,35.03,49.0,0.0,10000.0,2.5,0,0,22.0,22.5,24.0,0.375,1.0,0.5,-1.0,0.5,0,0,0,0,22.0,1,23.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:30:00,2026-05-15 17:31:18.107281,23.0,36.0,3.61,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,24.0,0.33333333333333337,1.0,-1.0,2.0,22.666666666666668,22.666666666666668,23.416666666666668,0.38163163163163166,0.38711738053843314,0.36404167325219955,0.5773502691896258,0.816496580927726,1,1,1,30.08,72.0,0.0,10000.0,6.1,0,0,22.0,22.5,24.0,0.375,1.0,0.5,-1.0,0.5,0,0,0,0,22.0,1,24.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:35:00,2026-05-15 17:36:22.164150,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,25.0,0.32432432432432434,0.0,1.0,-1.0,22.666666666666668,22.5,23.333333333333332,0.37587587587587584,0.3887440071650598,0.36635648806701443,0.5773502691896258,0.5477225575051661,1,1,1,30.08,72.0,0.0,10000.0,6.1,0,0,22.0,22.5,24.0,0.375,2.0,1.5,0.0,1.0,0,0,0,0,21.0,1,24.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:40:00,2026-05-15 17:41:26.724153,22.0,36.0,3.89,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,25.0,0.32432432432432434,1.0,0.0,1.0,23.333333333333332,22.833333333333332,23.25,0.3518518518518519,0.37412412412412416,0.36710723881776514,0.5773502691896258,0.752772652709081,1,1,1,30.08,72.0,0.0,10000.0,6.1,0,0,22.0,22.5,24.0,0.375,0.0,-0.5,-2.0,0.0,0,0,1,0,24.0,1,26.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:45:00,2026-05-15 17:46:30.717160,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,24.0,0.3513513513513513,-2.0,1.0,-3.0,23.0,22.833333333333332,23.0,0.36111111111111116,0.3713713713713714,0.3724876191981455,1.0,0.752772652709081,1,1,1,30.33,71.0,0.0,10000.0,6.25,0,0,22.0,22.5,24.0,0.3918918918918919,0.0,-0.5,-2.0,0.0,0,0,1,0,21.0,1,25.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:50:00,2026-05-15 17:51:34.733345,21.0,36.0,4.17,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,23.0,0.36111111111111116,0.0,-2.0,2.0,22.666666666666668,22.666666666666668,22.833333333333332,0.37587587587587584,0.37587587587587584,0.37699212370265006,1.1547005383792515,0.816496580927726,1,1,1,30.33,71.0,0.0,10000.0,6.25,0,0,22.0,22.5,24.0,0.375,-1.0,-1.5,-3.0,0.0,1,0,0,1,22.0,1,22.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 17:55:00,2026-05-15 17:56:38.980223,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,17,4,15,5,0,1,5.0,1,0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,24.0,0.3513513513513513,-1.0,0.0,-1.0,21.666666666666668,22.5,22.666666666666668,0.40365365365365363,0.3777527527527527,0.38162175333227966,0.5773502691896258,1.0488088481701516,1,1,1,30.33,71.0,0.0,10000.0,6.25,0,0,22.0,22.5,24.0,0.375,2.0,1.5,0.0,1.0,0,0,0,0,21.0,1,25.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:00:00,2026-05-15 18:01:43.243751,21.0,36.0,4.17,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,24.0,0.3513513513513513,3.0,-1.0,4.0,22.333333333333332,22.666666666666668,22.666666666666668,0.3851351351351351,0.3731231231231231,0.3801202518307781,1.5275252316519468,1.2110601416389968,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.36111111111111116,-0.6499999999999986,-2.0,-4.0,0.0,1,0,0,1,23.0,1,26.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:05:00,2026-05-15 18:06:47.262301,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,22.0,0.42105263157894735,-3.0,3.0,-6.0,22.0,22.333333333333332,22.416666666666668,0.38888888888888884,0.38238238238238237,0.38556319477372103,1.7320508075688772,1.3662601021279464,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.3783783783783784,0.3500000000000014,-1.0,-3.0,0.10447761194029889,0,0,1,0,22.0,1,26.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:10:00,2026-05-15 18:11:51.985244,21.0,36.0,4.17,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,22.0,0.4054054054054054,1.0,-3.0,4.0,22.333333333333332,22.0,22.416666666666668,0.3851351351351351,0.39439439439439433,0.38425925925925924,1.5275252316519465,1.0954451150103321,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.36111111111111116,-0.6499999999999986,-2.0,-4.0,0.0,1,0,0,1,23.0,1,25.0,1,29.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:15:00,2026-05-15 18:16:55.739668,23.0,37.0,3.78,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,-1.0,1.0,-2.0,21.333333333333332,21.833333333333332,22.333333333333332,0.41291291291291293,0.399024024024024,0.3851976976976977,0.5773502691896258,1.1690451944500122,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.3783783783783784,1.3500000000000014,0.0,-2.0,0.40298507462686595,0,0,1,0,24.0,1,26.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:20:00,2026-05-15 18:21:59.575595,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,22.0,0.4054054054054054,2.0,-1.0,3.0,22.0,22.0,22.333333333333332,0.4001501501501501,0.39451951951951947,0.3851976976976976,1.0,1.2649110640673518,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.3783783783783784,0.3500000000000014,-1.0,-3.0,0.10447761194029889,0,0,1,0,24.0,1,24.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:25:00,2026-05-15 18:27:04.294165,23.0,36.0,3.61,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,23.0,0.36111111111111116,-1.0,2.0,-3.0,22.0,22.166666666666668,22.333333333333332,0.4001501501501501,0.3926426426426426,0.3851976976976976,1.0,1.1690451944500122,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.36111111111111116,1.3500000000000014,0.0,-2.0,0.40298507462686595,0,0,1,0,26.0,1,24.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:30:00,2026-05-15 18:32:08.252189,24.0,36.0,3.33,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.33333333333333337,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,23.0,0.36111111111111116,1.0,-1.0,2.0,22.666666666666668,22.0,22.333333333333332,0.38163163163163166,0.3972722722722722,0.3851976976976976,0.5773502691896258,0.8944271909999159,1,1,1,30.34,71.0,0.0,10000.0,6.25,0,0,21.65,23.0,25.0,0.36111111111111116,2.3500000000000014,1.0,-1.0,0.701492537313433,0,0,0,0,25.0,1,,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:35:00,2026-05-15 18:37:12.441356,24.0,37.0,3.51,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.3513513513513513,24.0,0.33333333333333337,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,24.0,0.33333333333333337,1.0,1.0,0.0,23.0,22.5,22.416666666666668,0.36661661661661665,0.38338338338338335,0.3828828828828828,1.0,1.0488088481701516,1,1,1,29.73,72.0,0.0,10000.0,4.48,0,0,21.65,23.0,25.0,0.3783783783783784,2.3500000000000014,1.0,-1.0,0.701492537313433,0,0,0,0,22.0,1,,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:40:00,2026-05-15 18:42:17.095177,26.0,37.0,2.97,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.29729729729729726,24.0,0.3513513513513513,24.0,0.33333333333333337,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,22.0,0.38888888888888884,0.0,1.0,-1.0,23.666666666666668,22.833333333333332,22.416666666666668,0.34859859859859865,0.3743743743743744,0.3843843843843843,0.5773502691896258,1.1690451944500122,1,1,1,29.73,72.0,0.0,10000.0,4.48,0,0,21.65,23.0,25.0,0.3783783783783784,4.350000000000001,3.0,1.0,1.0,0,1,0,1,25.0,1,26.0,1,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:45:00,2026-05-15 18:47:21.828177,25.0,37.0,3.24,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.32432432432432434,26.0,0.29729729729729726,24.0,0.3513513513513513,24.0,0.33333333333333337,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,22.0,0.4054054054054054,2.0,0.0,2.0,24.666666666666668,23.666666666666668,22.75,0.32732732732732733,0.3544794794794795,0.37675175175175174,1.1547005383792515,1.3662601021279466,1,1,1,29.79,71.0,0.0,10000.0,4.66,0,0,21.65,23.0,25.0,0.3783783783783784,3.3500000000000014,2.0,0.0,1.0,0,0,0,0,26.0,1,,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
hanoi,HN_002,2026-05-15 18:50:00,2026-05-15 18:52:25.752207,22.0,37.0,4.05,1.0,20.9842,105.8412,tomtom,tomtom_flow_segment,Giai Phong,HN_W1,False,2026-05-15,40,40,18,4,15,5,0,1,5.0,1,0,0.4054054054054054,25.0,0.32432432432432434,26.0,0.29729729729729726,24.0,0.3513513513513513,24.0,0.33333333333333337,23.0,0.36111111111111116,22.0,0.4054054054054054,23.0,0.3783783783783784,21.0,0.41666666666666663,22.0,0.4054054054054054,21.0,0.41666666666666663,24.0,0.33333333333333337,21.0,0.41666666666666663,-1.0,2.0,-3.0,25.0,24.0,23.0,0.3243243243243243,0.34547047047047047,0.369994994994995,1.0,1.4142135623730951,1,1,1,29.79,71.0,0.0,10000.0,4.66,0,0,21.65,23.0,25.0,0.3783783783783784,0.3500000000000014,-1.0,-3.0,0.10447761194029889,0,0,1,0,26.0,1,,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
